구명,시설분류,주차장명,사용상태,충전기타입,수집시간,동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 10:05:53.430625,대치동
강남구,관광시설,SETEC,사용중,급속,2021-08-18 11:05:22.839749,대치동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 12:05:22.391825,대치동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 13:05:27.475507,대치동
강남구,관광시설,SETEC,사용중,급속,2021-08-18 14:43:42.742611,대치동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 16:28:27.335572,대치동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 18:45:48.018126,대치동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 20:51:10.838177,대치동
강남구,관광시설,SETEC,사용가능,급속,2021-08-18 21:56:34.490575,대치동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 10:05:46.161942,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 11:05:15.458146,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 12:05:14.980395,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 13:05:20.218012,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 14:43:35.251980,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 16:28:19.576752,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 18:45:40.286905,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 20:51:03.472972,개포동
강남구,공공시설,sh서울주택도시공사,사용가능,급속,2021-08-18 21:56:27.064851,개포동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용중,급속,2021-08-18 10:05:46.161942,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용중,급속,2021-08-18 11:05:15.458146,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용중,급속,2021-08-18 12:05:14.980395,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용불가,급속,2021-08-18 13:05:20.218012,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용불가,급속,2021-08-18 14:43:35.251980,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용불가,급속,2021-08-18 16:28:19.576752,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용불가,급속,2021-08-18 18:45:40.286905,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용불가,급속,2021-08-18 20:51:03.472972,삼성동
강남구,공공시설,강남구청 삼성로 별관 부설 주차장,사용불가,급속,2021-08-18 21:56:27.064851,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용중,급속,2021-08-18 10:05:48.712675,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 11:05:18.061230,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용중,급속,2021-08-18 12:05:17.545945,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 13:05:22.789330,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 14:43:38.006910,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 16:28:22.553793,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 18:45:42.935902,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 20:51:06.050772,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-18 21:56:29.637281,삼성동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 10:05:48.712675,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 11:05:18.061230,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 12:05:17.545945,개포동
강남구,주차시설,개포동공원 공영주차장,사용중,급속,2021-08-18 13:05:22.789330,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 14:43:38.006910,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 16:28:22.553793,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 18:45:42.935902,개포동
강남구,주차시설,개포동공원 공영주차장,사용중,급속,2021-08-18 20:51:06.050772,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-18 21:56:29.637281,개포동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 10:05:55.826658,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 11:05:25.350766,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 12:05:24.793100,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 13:05:29.851197,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 14:43:45.205775,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 16:28:29.762769,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 18:45:50.500605,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 20:51:13.204287,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-18 21:56:36.810346,역삼동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 10:05:48.712675,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 11:05:18.061230,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 12:05:17.545945,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-18 13:05:22.789330,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 14:43:38.006910,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-18 16:28:22.553793,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 18:45:42.935902,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 20:51:06.050772,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-18 21:56:29.637281,개포동
강남구,주차시설,논현초교 공영노외주차장,사용중,급속,2021-08-18 10:05:48.712675,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 11:05:18.061230,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 12:05:17.545945,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 13:05:22.789330,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 14:43:38.006910,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 16:28:22.553793,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 18:45:42.935902,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 20:51:06.050772,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-18 21:56:29.637281,논현동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 10:05:48.712675,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 11:05:18.061230,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 12:05:17.545945,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 13:05:22.789330,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 14:43:38.006910,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 16:28:22.553793,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 18:45:42.935902,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 20:51:06.050772,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-18 21:56:29.637281,개포동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-18 10:05:48.712675,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 11:05:18.061230,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 12:05:17.545945,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 13:05:22.789330,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 14:43:38.006910,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 16:28:22.553793,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 18:45:42.935902,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 20:51:06.050772,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-18 21:56:29.637281,수서동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 10:05:48.712675,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 11:05:18.061230,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 12:05:17.545945,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 13:05:22.789330,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 14:43:38.006910,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 16:28:22.553793,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 18:45:42.935902,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 20:51:06.050772,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-18 21:56:29.637281,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-18 10:05:48.712675,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-18 11:05:18.061230,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-18 12:05:17.545945,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-18 13:05:22.789330,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-18 14:43:38.006910,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-18 16:28:22.553793,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-18 18:45:42.935902,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-18 20:51:06.051770,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-18 21:56:29.637281,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 10:05:48.712675,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 11:05:18.061230,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 12:05:17.545945,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 13:05:22.789330,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 14:43:38.006910,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 16:28:22.553793,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 18:45:42.935902,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 20:51:06.051770,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-18 21:56:29.637281,압구정동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-18 10:05:46.161942,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-18 11:05:15.458146,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-18 12:05:14.980395,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-18 13:05:20.218012,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-18 14:43:35.252978,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-18 16:28:19.576752,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-18 18:45:40.286905,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-18 20:51:03.472972,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-18 21:56:27.064851,개포동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 10:05:46.161942,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 11:05:15.458146,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 12:05:14.980395,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 13:05:20.218012,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 14:43:35.252978,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 16:28:19.576752,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 18:45:40.286905,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 20:51:03.472972,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-18 21:56:27.064851,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 10:05:46.161942,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 11:05:15.458146,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 12:05:14.980395,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 13:05:20.218012,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 14:43:35.252978,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 16:28:19.576752,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 18:45:40.286905,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 20:51:03.472972,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-18 21:56:27.064851,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 10:05:48.712675,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 11:05:18.061230,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 12:05:17.545945,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 13:05:22.789330,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 14:43:38.006910,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 16:28:22.553793,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 18:45:42.935902,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 20:51:06.051770,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-18 21:56:29.637281,일원동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 10:05:55.826658,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 11:05:25.350766,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 12:05:24.793100,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 13:05:29.851197,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 14:43:45.205775,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 16:28:29.762769,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 18:45:50.500605,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 20:51:13.204287,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-18 21:56:36.810346,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 10:05:48.712675,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 11:05:18.061230,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 12:05:17.545945,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 13:05:22.789330,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 14:43:38.006910,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 16:28:22.553793,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 18:45:42.935902,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 20:51:06.051770,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-18 21:56:29.637281,대치동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 10:06:10.482535,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 11:05:40.427577,성내동
강동구,공공시설,강동구청,사용중,급속,2021-08-18 12:05:39.915512,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 13:05:44.754339,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 14:43:59.755082,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 16:28:44.756002,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 18:46:06.031559,성내동
강동구,공공시설,강동구청,사용중,급속,2021-08-18 20:51:27.596835,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-18 21:56:51.966265,성내동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 10:06:10.482535,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 11:05:40.427577,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 12:05:39.915512,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 13:05:44.754339,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 14:43:59.755082,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 16:28:44.756002,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 18:46:06.031559,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 20:51:27.596835,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-18 21:56:51.966265,길동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 10:06:12.733178,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 11:05:42.664206,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 12:05:42.168703,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 13:05:46.978138,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 14:44:01.981965,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 16:28:46.974572,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 18:46:08.237712,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 20:51:29.760354,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-18 21:56:54.229587,암사동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 10:06:19.365610,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 11:05:49.264889,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 12:05:48.863441,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 13:05:53.707203,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 14:44:08.469261,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 16:28:53.547597,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 18:46:14.875010,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 20:51:36.166819,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-18 21:57:00.791225,명일동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 10:06:12.733178,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 11:05:42.664206,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 12:05:42.168703,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 13:05:46.978138,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 14:44:01.981965,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 16:28:46.974572,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-18 18:46:08.237712,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-18 20:51:29.760354,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-18 21:56:54.229587,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 10:06:12.733178,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-18 11:05:42.664206,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 12:05:42.168703,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 13:05:46.978138,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 14:44:01.981965,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 16:28:46.974572,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-18 18:46:08.237712,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 20:51:29.760354,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-18 21:56:54.229587,천호동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 10:06:36.111261,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 11:06:06.034943,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 12:06:05.731347,수유동
강북구,주차시설,가오리 공영주차장,사용중,급속,2021-08-18 13:06:10.564158,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 14:44:24.896799,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 16:29:10.197382,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 18:46:31.681888,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 20:51:52.535255,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-18 21:57:17.332216,수유동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 10:06:36.111261,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 11:06:06.034943,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 12:06:05.731347,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 13:06:10.564158,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 14:44:24.896799,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 16:29:10.197382,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 18:46:31.681888,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 20:51:52.535255,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-18 21:57:17.332216,미아동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 10:06:42.801797,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 11:06:12.622302,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 12:06:12.318052,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 13:06:17.184163,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 14:44:31.392123,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 16:29:16.706512,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 18:46:38.311032,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 20:51:58.927588,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-18 21:57:23.888609,삼양동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 10:06:36.111261,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 11:06:06.034943,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 12:06:05.731347,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 13:06:10.564158,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 14:44:24.896799,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 16:29:10.197382,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 18:46:31.681888,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 20:51:52.535255,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-18 21:57:17.332216,미아동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 10:06:36.111261,번동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 11:06:06.034943,번동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 12:06:05.731347,번동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 13:06:10.564158,번동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 14:44:24.896799,번동
강북구,주차시설,번동햇살 공영주차장,사용중,급속,2021-08-18 16:29:10.197382,번동
강북구,주차시설,번동햇살 공영주차장,사용중,급속,2021-08-18 18:46:31.681888,번동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 20:51:52.535255,번동
강북구,주차시설,번동햇살 공영주차장,사용가능,급속,2021-08-18 21:57:17.332216,번동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 10:06:36.111261,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 11:06:06.034943,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 12:06:05.731347,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 13:06:10.564158,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 14:44:24.896799,수유동
강북구,주차시설,수유마을시장 공영주차장,사용중,급속,2021-08-18 16:29:10.197382,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 18:46:31.681888,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 20:51:52.535255,수유동
강북구,주차시설,수유마을시장 공영주차장,사용가능,급속,2021-08-18 21:57:17.332216,수유동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 10:07:04.404801,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 11:06:29.348403,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 12:06:29.153116,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 13:06:33.962929,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용중,급속,2021-08-18 14:44:47.800566,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 16:29:33.248163,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 18:46:55.233781,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 20:52:15.292259,화곡동
강서구,주차시설,가로공원로 지하공영주차장,사용가능,급속,2021-08-18 21:57:40.362440,화곡동
강서구,공공시설,가양레포츠센터,사용가능,급속,2021-08-18 10:07:01.993504,가양동
