구명,시설분류,주차장명,사용상태,충전기타입,수집시간,동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 13:02:17.511339,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 14:28:15.397151,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 15:29:21.650969,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 16:28:49.880255,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 17:37:06.099762,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용중,급속,2021-08-20 18:56:48.128158,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 20:06:38.555734,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-20 20:59:55.382895,삼성동
강남구,주차시설,개포동공원 공영주차장,사용중,급속,2021-08-20 09:33:19.847835,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 11:33:03.812551,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 13:02:17.511339,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 14:28:15.397151,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 15:29:21.650969,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 16:28:49.880255,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 18:56:48.128158,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 20:06:38.555734,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-20 20:59:55.382895,개포동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 09:33:28.496692,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 11:33:11.038279,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 13:02:24.823430,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 14:28:22.803424,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 15:29:28.770809,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 16:28:57.416933,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 17:37:13.218391,대치동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 18:56:55.265481,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 20:06:45.651997,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-20 21:00:02.398781,역삼동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 09:33:19.847835,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 11:33:03.812551,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 13:02:17.511339,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 14:28:15.397151,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 15:29:21.650969,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 16:28:49.880255,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-20 17:37:06.099762,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 18:56:48.128158,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-20 20:06:38.555734,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-20 20:59:55.382895,개포동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 09:33:19.847835,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 11:33:03.812551,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 13:02:17.511339,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 14:28:15.397151,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 15:29:21.650969,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 16:28:49.880255,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 17:37:06.099762,개포동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 18:56:48.128158,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 20:06:38.555734,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-20 20:59:55.382895,논현동
강남구,주차시설,대청역 공영주차장,사용중,급속,2021-08-20 09:33:19.847835,개포동
강남구,주차시설,대청역 공영주차장,사용중,급속,2021-08-20 11:33:03.812551,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 13:02:17.511339,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 14:28:15.397151,개포동
강남구,주차시설,대청역 공영주차장,사용중,급속,2021-08-20 15:29:21.650969,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 16:28:49.880255,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 17:37:06.099762,논현동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 18:56:48.128158,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 20:06:38.555734,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-20 20:59:55.382895,개포동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-20 09:33:19.847835,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 11:33:03.812551,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 13:02:17.511339,수서동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-20 14:28:15.397151,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 15:29:21.650969,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 16:28:49.880255,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 17:37:06.099762,개포동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 18:56:48.128158,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 20:06:38.555734,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-20 20:59:55.382895,수서동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 09:33:19.847835,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 11:33:03.812551,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 13:02:17.511339,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 14:28:15.397151,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 15:29:21.650969,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 16:28:49.880255,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 17:37:06.099762,수서동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 18:56:48.128158,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 20:06:38.555734,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-20 20:59:55.382895,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 09:33:19.847835,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 11:33:03.812551,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 13:02:17.511339,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 14:28:15.397151,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 15:29:21.650969,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 16:28:49.880255,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 17:37:06.099762,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 18:56:48.128158,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 20:06:38.555734,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용불가,급속,2021-08-20 20:59:55.382895,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 09:33:19.847835,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 11:33:03.812551,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 13:02:17.511339,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 14:28:15.397151,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 15:29:21.650969,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 16:28:49.880255,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 17:37:06.099762,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 18:56:48.128158,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 20:06:38.555734,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-20 20:59:55.382895,압구정동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 09:33:15.771013,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 11:33:00.936535,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-20 13:02:14.663690,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 14:28:12.494627,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-20 15:29:18.965668,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 16:28:47.267959,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 17:37:03.530331,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 18:56:45.362105,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 20:06:35.879862,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-20 20:59:52.764640,개포동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 09:33:15.771013,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 11:33:00.936535,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 13:02:14.663690,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 14:28:12.494627,일원동
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-20 15:29:18.965668,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 16:28:47.267959,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 17:37:03.530331,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 18:56:45.362105,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 20:06:35.879862,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-20 20:59:52.764640,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 09:33:15.771013,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 11:33:00.936535,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 13:02:14.663690,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 14:28:12.494627,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 15:29:18.965668,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 16:28:47.267959,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 17:37:03.530331,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 18:56:45.362105,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 20:06:35.879862,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-20 20:59:52.764640,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 09:33:19.847835,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 11:33:03.812551,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 13:02:17.511339,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 14:28:15.397151,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 15:29:21.650969,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 16:28:49.880255,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 17:37:06.099762,압구정동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 18:56:48.128158,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 20:06:38.555734,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-20 20:59:55.382895,일원동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 09:33:28.496692,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 11:33:11.038279,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 13:02:24.823430,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 14:28:22.803424,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 15:29:28.770809,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 16:28:57.416933,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 17:37:13.218391,역삼동
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-20 18:56:55.265481,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 20:06:45.651997,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-20 21:00:02.398781,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 09:33:19.847835,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 11:33:03.812551,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 13:02:17.511339,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 14:28:15.397151,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 15:29:21.650969,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 16:28:49.880255,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 17:37:06.099762,일원동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 18:56:48.128158,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 20:06:38.555734,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-20 20:59:55.382895,대치동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 09:33:44.781716,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 11:33:25.537657,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 13:02:39.714042,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 14:28:37.582478,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 15:29:43.350198,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 16:29:12.591569,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 17:37:28.313379,대치동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 18:57:10.237453,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-20 20:07:00.638501,성내동
강동구,공공시설,강동구청,사용중,급속,2021-08-20 21:00:17.077173,성내동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 09:33:44.781716,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 11:33:25.537657,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 13:02:39.714042,길동
강동구,공공시설,길동복합청사,사용중,급속,2021-08-20 14:28:37.582478,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 15:29:43.350198,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 16:29:12.591569,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 17:37:28.313379,성내동
강동구,공공시설,길동복합청사,사용중,급속,2021-08-20 18:57:10.237453,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-20 20:07:00.638501,길동
강동구,공공시설,길동복합청사,사용중,급속,2021-08-20 21:00:17.077173,길동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 09:33:47.186974,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 11:33:27.790700,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 13:02:41.936870,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 14:28:39.819356,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 15:29:45.563163,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 16:29:14.822137,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 17:37:30.566480,길동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 18:57:12.536280,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 20:07:02.871483,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-20 21:00:19.282225,암사동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 09:33:54.587710,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 11:33:34.230338,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 13:02:48.684120,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 14:28:46.525133,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 15:29:52.030888,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 16:29:21.570577,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 17:37:37.274062,천호동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 18:57:19.248926,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 20:07:09.552912,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-20 21:00:25.986249,명일동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 09:33:47.186974,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 11:33:27.790700,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 13:02:41.936870,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 14:28:39.819356,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 15:29:45.563163,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-20 16:29:14.822137,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 17:37:30.566480,암사동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 18:57:12.536280,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-20 20:07:02.871483,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-20 21:00:19.282225,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 09:33:47.186974,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 11:33:27.790700,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 13:02:41.936870,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-20 14:28:39.819356,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 15:29:45.563163,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 16:29:14.822137,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 17:37:30.566480,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-20 18:57:12.536280,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-20 20:07:02.871483,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-20 21:00:19.282225,천호동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 09:34:12.607728,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 11:33:50.638480,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 13:03:05.603360,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 14:29:03.488187,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 15:30:08.654182,수유동
강북구,주차시설,가오리 공영주차장,사용중,급속,2021-08-20 16:29:38.453894,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 17:37:54.212344,명일동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 18:57:36.235972,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 20:07:26.419254,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-20 21:00:42.819681,수유동
강북구,주차시설,냉천길 공영주차장,사용중,급속,2021-08-20 09:34:12.607728,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 11:33:50.638480,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 13:03:05.603360,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 14:29:03.488187,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 15:30:08.654182,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 16:29:38.453894,미아동
강북구,주차시설,냉천길 공영주차장,사용중,급속,2021-08-20 17:37:54.212344,수유동
강북구,주차시설,냉천길 공영주차장,사용중,급속,2021-08-20 18:57:36.235972,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 20:07:26.419254,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-20 21:00:42.819681,미아동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 09:34:19.499976,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 11:33:57.107054,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 13:03:12.211918,삼양동
강북구,상업시설,롯데마트 삼양점,사용중,급속,2021-08-20 14:29:10.162930,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 15:30:15.100608,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 16:29:45.147484,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 17:38:00.859624,수유동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 18:57:42.869737,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 20:07:33.062871,삼양동
강북구,상업시설,롯데마트 삼양점,사용가능,급속,2021-08-20 21:00:49.418890,삼양동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 09:34:12.607728,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 11:33:50.638480,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 13:03:05.603360,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 14:29:03.488187,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 15:30:08.654182,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 16:29:38.453894,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 17:37:54.213341,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 18:57:36.235972,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 20:07:26.419254,미아동
강북구,주차시설,미아동 공영주차장,사용가능,급속,2021-08-20 21:00:42.819681,미아동
