구명,시설분류,주차장명,사용상태,충전기타입,수집시간,동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-13 19:21:52.332662,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-13 20:17:15.512560,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-13 21:03:13.051332,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-13 22:05:41.961038,삼성동
강남구,주차시설,강남치매지원센터 공영노외주차장,사용가능,급속,2021-08-13 23:52:33.037706,삼성동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 10:13:32.201279,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 11:13:40.632954,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 12:27:36.775706,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 13:52:52.702229,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 15:12:58.010340,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 16:22:46.610208,개포동
강남구,주차시설,개포동공원 공영주차장,사용중,급속,2021-08-13 17:29:45.640801,개포동
강남구,주차시설,개포동공원 공영주차장,사용중,급속,2021-08-13 18:19:27.146359,개포동
강남구,주차시설,개포동공원 공영주차장,사용중,급속,2021-08-13 19:21:52.332662,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 20:17:15.512560,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 21:03:13.051332,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 22:05:41.961038,개포동
강남구,주차시설,개포동공원 공영주차장,사용가능,급속,2021-08-13 23:52:33.037706,개포동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 10:13:42.074190,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 11:13:48.088657,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 12:27:43.879219,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 13:52:59.839359,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 15:13:05.385330,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 16:22:54.111518,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 17:29:52.863584,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 18:19:34.221515,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 19:21:59.418463,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 20:17:22.623237,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 21:03:20.386288,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 22:05:49.134518,역삼동
강남구,상업시설,노보텔,사용가능,급속,2021-08-13 23:52:41.600656,역삼동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 10:13:32.201279,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 11:13:40.632954,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 12:27:36.775706,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 13:52:52.702229,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-13 15:12:58.010340,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 16:22:46.610208,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-13 17:29:45.640801,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 18:19:27.146359,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 19:21:52.332662,개포동
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-13 20:17:15.512560,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 21:03:13.051332,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 22:05:41.961038,개포동
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-13 23:52:33.037706,개포동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 10:13:32.201279,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 11:13:40.632954,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 12:27:36.775706,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 13:52:52.702229,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 15:12:58.010340,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 16:22:46.610208,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 17:29:45.640801,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 18:19:27.146359,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 19:21:52.332662,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 20:17:15.512560,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 21:03:13.051332,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 22:05:41.961038,논현동
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-13 23:52:33.037706,논현동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 10:13:32.201279,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 11:13:40.632954,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 12:27:36.775706,개포동
강남구,주차시설,대청역 공영주차장,사용중,급속,2021-08-13 13:52:52.702229,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 15:12:58.010340,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 16:22:46.610208,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 17:29:45.640801,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 18:19:27.146359,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 19:21:52.332662,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 20:17:15.512560,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 21:03:13.051332,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 22:05:41.961038,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-13 23:52:33.037706,개포동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 10:13:32.201279,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 11:13:40.632954,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 12:27:36.775706,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 13:52:52.702229,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 15:12:58.010340,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 16:22:46.610208,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 17:29:45.640801,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 18:19:27.146359,수서동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-13 19:21:52.332662,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 20:17:15.512560,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 21:03:13.051332,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 22:05:41.961038,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-13 23:52:33.037706,수서동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 10:13:32.201279,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 11:13:40.632954,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 12:27:36.775706,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 13:52:52.702229,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 15:12:58.010340,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 16:22:46.610208,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 17:29:45.640801,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 18:19:27.146359,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 19:21:52.332662,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 20:17:15.512560,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 21:03:13.051332,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 22:05:41.961038,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-13 23:52:33.037706,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 10:13:32.201279,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 11:13:40.632954,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 12:27:36.775706,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-13 13:52:52.702229,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 15:12:58.010340,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-13 16:22:46.610208,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 17:29:45.640801,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 18:19:27.146359,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 19:21:52.332662,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 20:17:15.512560,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 21:03:13.051332,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-13 22:05:41.961038,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-13 23:52:33.037706,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 10:13:32.201279,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 11:13:40.632954,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 12:27:36.775706,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 13:52:52.702229,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 15:12:58.010340,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용중,급속,2021-08-13 16:22:46.610208,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용중,급속,2021-08-13 17:29:45.640801,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 18:19:27.146359,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 19:21:52.332662,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용중,급속,2021-08-13 20:17:15.512560,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용중,급속,2021-08-13 21:03:13.051332,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 22:05:41.961038,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-13 23:52:33.037706,압구정동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 10:13:28.118352,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 11:13:37.846856,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 12:27:34.072470,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 13:52:49.961851,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 15:12:55.284525,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 16:22:43.763486,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 17:29:42.920728,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 18:19:24.628018,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 19:21:49.718208,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 20:17:12.960342,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 21:03:10.364514,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-13 22:05:39.337940,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-13 23:52:29.926863,개포동
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-13 10:13:28.118352,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 11:13:37.846856,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 12:27:34.072470,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 13:52:49.961851,일원동
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-13 15:12:55.284525,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 16:22:43.763486,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 17:29:42.920728,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 18:19:24.628018,일원동
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-13 19:21:49.718208,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 20:17:12.960342,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 21:03:10.364514,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 22:05:39.337940,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-13 23:52:29.926863,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 10:13:28.118352,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 11:13:37.846856,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 12:27:34.072470,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 13:52:49.961851,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 15:12:55.284525,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 16:22:43.763486,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 17:29:42.920728,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 18:19:24.628018,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 19:21:49.718208,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 20:17:12.960342,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 21:03:10.364514,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 22:05:39.337940,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-13 23:52:29.926863,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 10:13:32.201279,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 11:13:40.632954,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 12:27:36.775706,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 13:52:52.702229,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 15:12:58.010340,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 16:22:46.610208,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 17:29:45.640801,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 18:19:27.146359,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 19:21:52.332662,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 20:17:15.512560,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 21:03:13.051332,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 22:05:41.961038,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-13 23:52:33.037706,일원동
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-13 10:13:42.074190,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 11:13:48.088657,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 12:27:43.879219,대치동
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-13 13:52:59.839359,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 15:13:05.385330,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 16:22:54.111518,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 17:29:52.863584,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 18:19:34.221515,대치동
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-13 19:21:59.418463,대치동
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-13 20:17:22.623237,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 21:03:20.386288,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 22:05:49.134518,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-13 23:52:41.600656,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 10:13:32.201279,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 11:13:40.632954,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 12:27:36.775706,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 13:52:52.702229,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 15:12:58.010340,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 16:22:46.610208,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 17:29:45.640801,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 18:19:27.146359,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 19:21:52.332662,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 20:17:15.512560,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 21:03:13.051332,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 22:05:41.961038,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-13 23:52:33.038703,대치동
강동구,공공시설,강동구청,사용중,급속,2021-08-13 10:13:58.882253,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 11:14:02.544450,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 12:27:58.524550,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 13:53:14.429467,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 15:13:20.340236,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 16:23:08.900610,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 17:30:07.646494,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 18:19:48.844960,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 19:22:13.828554,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 20:17:37.554144,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 21:03:35.556375,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 22:06:03.636091,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-13 23:52:57.676202,성내동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 10:13:58.882253,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 11:14:02.544450,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 12:27:58.524550,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 13:53:14.429467,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 15:13:20.340236,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 16:23:08.900610,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 17:30:07.646494,길동
강동구,공공시설,길동복합청사,사용중,급속,2021-08-13 18:19:48.844960,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 19:22:13.828554,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 20:17:37.554144,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 21:03:35.556375,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 22:06:03.636091,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-13 23:52:57.676202,길동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 10:14:01.413007,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 11:14:04.757367,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 12:28:00.722860,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 13:53:16.612627,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 15:13:22.739879,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 16:23:11.087778,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 17:30:09.903764,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 18:19:51.037628,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 19:22:16.037592,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 20:17:39.792544,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 21:03:37.858456,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 22:06:05.770695,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-13 23:53:00.133224,암사동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-13 10:14:08.480845,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-13 11:14:11.202854,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-13 12:28:07.396295,명일동
