구명,시설분류,주차장명,사용상태,충전기타입,수집시간
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 12:09:20.320739
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 13:15:00.553172
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 15:31:47.977302
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 16:23:42.825722
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 17:11:09.700718
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 18:06:00.031185
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 18:48:12.364630
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 19:45:32.551676
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 20:48:27.900272
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 21:23:38.970100
강남구,공동주택시설,LH강남브리즈힐,사용가능,완속,2021-08-24 22:40:51.087745
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 09:24:15.811349
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 10:14:28.469224
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 11:11:09.616691
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 12:09:20.320739
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 13:15:00.553172
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 15:31:47.977302
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 16:23:42.825722
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 17:11:09.700718
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 18:06:00.031185
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 18:48:12.364630
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 19:45:32.551676
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 20:48:27.900272
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 21:23:38.970100
강남구,공동주택시설,LH강남힐스테이트,사용가능(제한),완속,2021-08-24 22:40:51.087745
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 09:24:38.288799
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 10:16:26.593286
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 11:13:16.927484
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 12:11:27.012088
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 13:17:16.955555
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 15:34:19.500704
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 16:24:05.212585
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 17:12:54.236608
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 18:06:23.011849
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 18:48:34.224423
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 19:47:11.051291
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 20:48:49.322738
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 21:25:22.232449
강남구,기타시설,LH강남힐스테이트아파트,사용가능,완속,2021-08-24 22:45:51.492322
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 09:23:18.138209
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 10:12:50.190132
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 11:09:12.842305
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 12:07:43.209365
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 13:13:05.021348
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 15:30:05.361637
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 16:22:47.097829
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 17:09:32.306507
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 18:05:07.932061
강남구,공공시설,LH서울지사,사용가능,급속,2021-08-24 18:47:19.602596
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 19:44:04.059409
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 20:47:23.248663
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 21:22:02.781647
강남구,공공시설,LH서울지사,사용중,급속,2021-08-24 22:35:30.544744
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 09:24:38.288799
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 10:16:26.593286
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 11:13:16.927484
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 12:11:27.012088
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 13:17:16.955555
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 15:34:19.500704
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 16:24:05.212585
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 17:12:54.236608
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 18:06:23.011849
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 18:48:34.224423
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 19:47:11.051291
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 20:48:49.322738
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 21:25:22.232449
강남구,기타시설,LH서울지역본부,사용가능,완속,2021-08-24 22:45:51.492322
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 09:24:15.811349
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 10:14:28.469224
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 11:11:09.616691
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 12:09:20.320739
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 13:15:00.553172
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 15:31:47.977302
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 16:23:42.825722
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 17:11:09.700718
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 18:06:00.031185
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 18:48:12.364630
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 19:45:32.551676
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 20:48:27.900272
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 21:23:38.970100
강남구,공동주택시설,SETEC 전시장,상태미확인,완속,2021-08-24 22:40:51.087745
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 09:24:15.811349
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 10:14:28.469224
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 11:11:09.616691
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 12:09:20.320739
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 13:15:00.553172
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 15:31:47.977302
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 16:23:42.825722
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 17:11:09.700718
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 18:06:00.031185
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 18:48:12.364630
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 19:45:32.551676
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 20:48:27.900272
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 21:23:38.970100
강남구,공동주택시설,SH공사강남센터,사용가능,완속,2021-08-24 22:40:51.087745
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 09:24:15.811349
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 10:14:28.469224
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 11:11:09.616691
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 12:09:20.320739
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 13:15:00.553172
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 15:31:47.977302
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 16:23:42.825722
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 17:11:09.700718
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 18:06:00.031185
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 18:48:12.364630
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 19:45:32.551676
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 20:48:27.900272
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 21:23:38.970100
강남구,공동주택시설,가람아파트,상태미확인(제한),급속,2021-08-24 22:40:51.087745
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남 개포1동주민센터,사용중,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남 개포1동주민센터,사용중,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남 개포1동주민센터,사용중,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남 개포1동주민센터,사용가능,완속,2021-08-24 22:35:30.544744
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남 역삼2동주민센터,사용중,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남 역삼2동주민센터,사용중,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남 역삼2동주민센터,사용중,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남 역삼2동주민센터,사용중,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남 역삼2동주민센터,사용가능,완속,2021-08-24 22:35:30.546432
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남구_대치4동주민센터,사용중,완속,2021-08-24 22:35:30.546432
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남구_도곡1동주민센터,사용가능,완속,2021-08-24 22:35:30.546432
강남구,공공시설,강남구_도곡2동주민센터,사용가능,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남구_도곡2동주민센터,사용중,완속,2021-08-24 22:35:30.546432
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남구_삼성1동주민센터,사용중,완속,2021-08-24 22:35:30.546432
강남구,공공시설,강남구_신사동주민센터,사용가능,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남구_신사동주민센터,사용가능,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남구_신사동주민센터,사용가능,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남구_신사동주민센터,사용가능,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남구_신사동주민센터,사용중,완속,2021-08-24 22:35:30.546432
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 09:23:18.138209
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 10:12:50.190132
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 11:09:12.842305
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 12:07:43.209365
강남구,공공시설,강남구_압구정동주민센터,사용중,완속,2021-08-24 13:13:05.021348
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 15:30:05.361637
강남구,공공시설,강남구_압구정동주민센터,사용중,완속,2021-08-24 16:22:47.097829
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 17:09:32.306507
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 18:05:07.932061
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 18:47:19.602596
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 19:44:04.059409
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 20:47:23.248663
강남구,공공시설,강남구_압구정동주민센터,사용가능,완속,2021-08-24 21:22:02.781647
강남구,공공시설,강남구_압구정동주민센터,사용중,완속,2021-08-24 22:35:30.546432
강남구,주차시설,강남구청 공영주차장,사용가능,급속,2021-08-24 09:23:25.944680
강남구,주차시설,강남구청 공영주차장,사용가능,급속,2021-08-24 10:12:57.703322
강남구,주차시설,강남구청 공영주차장,사용가능,급속,2021-08-24 11:09:20.528043
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 12:07:50.346721
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 13:13:12.431656
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 15:30:12.634754
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 16:22:55.379726
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 17:09:39.604282
강남구,주차시설,강남구청 공영주차장,사용가능,급속,2021-08-24 18:05:15.121640
강남구,주차시설,강남구청 공영주차장,사용가능,급속,2021-08-24 18:47:26.925375
강남구,주차시설,강남구청 공영주차장,사용가능,급속,2021-08-24 19:44:12.268788
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 20:47:30.442958
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 21:22:10.254528
강남구,주차시설,강남구청 공영주차장,사용중,급속,2021-08-24 22:35:39.856022
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 09:24:15.811349
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 10:14:28.469224
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 11:11:09.616691
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 12:09:20.320739
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 13:15:00.553172
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 15:31:47.977302
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 16:23:42.825722
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 17:11:09.700718
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 18:06:00.031185
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 18:48:12.364630
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 19:45:32.551676
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 20:48:27.900272
강남구,공동주택시설,강남더샾포레스트아파트,사용가능(제한),완속,2021-08-24 21:23:38.970100
