구명,시설분류,주차장명,사용상태,충전기타입,수집시간
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 14:28:49.967510
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 15:04:06.163168
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 16:03:19.926412
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 18:03:20.574610
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 19:03:19.604089
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 20:03:24.710458
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 21:03:18.087480
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 22:03:20.395393
강남구,상업시설,노보텔,사용가능,급속,2021-08-14 23:11:46.675513
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,논현로22길 공영주차장,사용중,급속,2021-08-14 13:57:21.558014
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 14:28:42.781887
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 15:03:54.775635
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 16:03:12.788739
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 18:03:13.162798
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 19:03:12.641242
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 20:03:16.367990
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 22:03:13.178636
강남구,주차시설,논현로22길 공영주차장,사용가능,급속,2021-08-14 23:11:37.716813
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 13:57:21.558014
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 14:28:42.781887
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 15:03:54.775635
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 16:03:12.788739
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 18:03:13.162798
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 19:03:12.641242
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 20:03:16.367990
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 22:03:13.178636
강남구,주차시설,논현초교 공영노외주차장,사용가능,급속,2021-08-14 23:11:37.716813
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 13:57:21.558014
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 14:28:42.781887
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 15:03:54.775635
강남구,주차시설,대청역 공영주차장,사용중,급속,2021-08-14 16:03:12.788739
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 18:03:13.162798
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 19:03:12.641242
강남구,주차시설,대청역 공영주차장,사용중,급속,2021-08-14 20:03:16.367990
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 22:03:13.178636
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-14 23:11:37.716813
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 13:57:21.558014
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 14:28:42.781887
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 15:03:54.775635
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-14 16:03:12.788739
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 18:03:13.162798
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 19:03:12.641242
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 20:03:16.367990
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 22:03:13.178636
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-14 23:11:37.716813
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 13:57:21.558014
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 14:28:42.781887
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 15:03:54.775635
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 16:03:12.788739
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 18:03:13.162798
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 19:03:12.641242
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 20:03:16.367990
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 22:03:13.178636
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-14 23:11:37.716813
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 13:57:21.558014
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-14 14:28:42.781887
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-14 15:03:54.775635
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 16:03:12.788739
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-14 18:03:13.162798
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-14 19:03:12.641242
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 20:03:16.367990
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-14 22:03:13.178636
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-14 23:11:37.716813
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 08:58:48.125388
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 10:57:24.602405
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 12:27:21.502291
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 13:27:24.372248
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 13:57:21.558014
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 14:28:42.781887
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 15:03:54.775635
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 16:03:12.788739
강남구,주차시설,압구정로29길 노상주차장,사용중,급속,2021-08-14 18:03:13.162798
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 19:03:12.641242
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 20:03:16.367990
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 21:03:11.038657
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 22:03:13.178636
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-14 23:11:37.716813
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 08:58:09.261408
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-14 10:57:21.748440
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-14 12:27:18.744747
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 13:27:20.982705
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 13:57:18.561676
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 14:28:40.184978
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-14 15:03:51.268432
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 16:03:10.183358
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 18:03:10.073617
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 19:03:09.865566
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 20:03:13.110172
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 21:03:08.458486
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 22:03:10.425561
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-14 23:11:34.147346
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 08:58:09.261408
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 10:57:21.748440
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 12:27:18.744747
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 13:27:20.982705
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 13:57:18.561676
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-14 14:28:40.184978
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-14 15:03:51.268432
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 16:03:10.183358
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 18:03:10.073617
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 19:03:09.865566
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 20:03:13.110172
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 21:03:08.458486
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 22:03:10.425561
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-14 23:11:34.147346
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 08:58:09.261408
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 10:57:21.748440
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 12:27:18.744747
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 13:27:20.982705
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 13:57:18.561676
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 14:28:40.184978
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 15:03:51.268432
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 16:03:10.183358
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 18:03:10.073617
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 19:03:09.865566
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 20:03:13.110172
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 21:03:08.458486
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 22:03:10.425561
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-14 23:11:34.147346
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 08:58:48.125388
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 10:57:24.602405
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 12:27:21.502291
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 13:27:24.372248
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 13:57:21.558014
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 14:28:42.781887
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 15:03:54.775635
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 16:03:12.788739
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 18:03:13.162798
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 19:03:12.641242
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 20:03:16.367990
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 21:03:11.038657
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 22:03:13.178636
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-14 23:11:37.716813
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 08:59:06.307458
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 10:57:31.924216
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 12:27:28.585742
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 13:27:32.048349
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 13:57:29.193109
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 14:28:49.967510
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-14 15:04:06.163168
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 16:03:19.926412
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 18:03:20.574610
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 19:03:19.604089
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-14 20:03:24.710458
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 21:03:18.087480
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 22:03:20.395393
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-14 23:11:46.675513
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 08:58:48.125388
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 10:57:24.602405
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 12:27:21.502291
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 13:27:24.372248
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 13:57:21.558014
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 14:28:42.781887
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 15:03:54.775635
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 16:03:12.788739
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 18:03:13.162798
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 19:03:12.641242
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 20:03:16.367990
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 21:03:11.038657
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 22:03:13.178636
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-14 23:11:37.716813
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 08:59:31.057686
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 10:57:47.117581
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 12:27:43.472650
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 13:27:47.028085
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 13:57:43.739486
강동구,공공시설,강동구청,사용중,급속,2021-08-14 14:29:05.011145
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 15:04:22.471890
강동구,공공시설,강동구청,사용중,급속,2021-08-14 16:03:34.835761
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 18:03:35.813899
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 19:03:34.218294
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 20:03:39.830896
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 21:03:32.893582
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 22:03:35.356706
강동구,공공시설,강동구청,사용가능,급속,2021-08-14 23:12:04.356823
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 08:59:31.057686
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 10:57:47.117581
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 12:27:43.472650
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 13:27:47.028085
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 13:57:43.739486
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 14:29:05.011145
강동구,공공시설,길동복합청사,사용중,급속,2021-08-14 15:04:22.471890
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 16:03:34.835761
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 18:03:35.813899
강동구,공공시설,길동복합청사,사용중,급속,2021-08-14 19:03:34.218294
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 20:03:39.830896
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 21:03:32.893582
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 22:03:35.356706
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-14 23:12:04.356823
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 08:59:34.938791
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 10:57:49.332609
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 12:27:45.705089
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 13:27:49.217833
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 13:57:45.935336
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 14:29:07.248897
강동구,주차시설,암사1동 공영주차장,사용중,급속,2021-08-14 15:04:24.656018
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 16:03:37.059547
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 18:03:38.030039
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 19:03:36.506631
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 20:03:42.180213
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 21:03:35.088445
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-14 22:03:37.524159
강동구,주차시설,암사1동 공영주차장,사용중,급속,2021-08-14 23:12:07.098054
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 08:59:45.942535
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 10:57:56.084062
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 12:27:52.286229
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 13:27:55.806079
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 13:57:52.389973
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 14:29:13.904468
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 15:04:31.105120
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 16:03:43.772738
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-14 18:03:44.595477
