구명,시설분류,주차장명,사용상태,충전기타입,수집시간,동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 11:35:07.871344,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 12:35:07.602239,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 14:24:20.344305,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 15:35:07.687590,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 16:35:09.453450,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 17:35:08.699110,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 19:23:28.330560,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 20:35:11.482465,개포동
강남구,주차시설,대청역 공영주차장,사용가능,급속,2021-08-17 22:32:38.545148,개포동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-17 09:38:05.372553,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 10:35:10.910400,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 11:35:07.871344,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 12:35:07.602239,수서동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-17 14:24:20.344305,수서동
강남구,주차시설,수서역 공영주차장,사용중,급속,2021-08-17 15:35:07.687590,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 16:35:09.453450,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 17:35:08.699110,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 19:23:28.330560,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 20:35:11.482465,수서동
강남구,주차시설,수서역 공영주차장,사용가능,급속,2021-08-17 22:32:38.545148,수서동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 09:38:05.372553,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 10:35:10.910400,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 11:35:07.871344,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 12:35:07.602239,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 14:24:20.344305,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 15:35:07.687590,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 16:35:09.453450,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 17:35:08.699110,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 19:23:28.330560,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 20:35:11.482465,압구정동
강남구,주차시설,압구정 428 공영주차장1,사용가능,급속,2021-08-17 22:32:38.545148,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-17 09:38:05.372553,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-17 10:35:10.910400,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-17 11:35:07.871344,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-17 12:35:07.602239,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용가능,급속,2021-08-17 14:24:20.344305,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-17 15:35:07.687590,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-17 16:35:09.453450,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-17 17:35:08.699110,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-17 19:23:28.330560,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-17 20:35:11.482465,압구정동
강남구,주차시설,압구정로29길 공영노상주차장,사용중,급속,2021-08-17 22:32:38.545148,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 09:38:05.372553,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 10:35:10.910400,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 11:35:07.871344,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 12:35:07.602239,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용중,급속,2021-08-17 14:24:20.344305,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 15:35:07.687590,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 16:35:09.453450,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 17:35:08.699110,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 19:23:28.330560,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 20:35:11.482465,압구정동
강남구,주차시설,압구정로29길 노상주차장,사용가능,급속,2021-08-17 22:32:38.545148,압구정동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 09:38:00.689344,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 10:35:08.079637,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 11:35:05.199374,개포동
강남구,공공시설,일원2동 주민센터,사용중,급속,2021-08-17 12:35:04.704098,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 14:24:17.563481,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 15:35:04.959958,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 16:35:06.572122,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 17:35:05.945964,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 19:23:25.119066,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 20:35:08.507112,개포동
강남구,공공시설,일원2동 주민센터,사용가능,급속,2021-08-17 22:32:36.012238,개포동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 09:38:00.689344,일원동
강남구,공공시설,일원본동 주민센터,사용중,급속,2021-08-17 10:35:08.079637,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 11:35:05.199374,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 12:35:04.704098,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 14:24:17.563481,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 15:35:04.959958,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 16:35:06.572122,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 17:35:05.945964,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 19:23:25.119066,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 20:35:08.507112,일원동
강남구,공공시설,일원본동 주민센터,사용가능,급속,2021-08-17 22:32:36.012238,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 09:38:00.689344,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 10:35:08.079637,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 11:35:05.199374,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 12:35:04.704098,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 14:24:17.563481,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 15:35:04.959958,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 16:35:06.572122,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 17:35:05.945964,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 19:23:25.119066,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 20:35:08.507112,일원동
강남구,공공시설,탄천물재생센터,사용가능,급속,2021-08-17 22:32:36.012238,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 09:38:05.372553,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 10:35:10.910400,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 11:35:07.871344,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 12:35:07.602239,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 14:24:20.344305,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 15:35:07.687590,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 16:35:09.453450,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 17:35:08.699110,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 19:23:28.330560,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 20:35:11.482465,일원동
강남구,주차시설,탄천제2호 공영주차장,사용불가,급속,2021-08-17 22:32:38.545148,일원동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 09:38:25.291913,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 10:35:18.256333,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 11:35:15.239206,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 12:35:14.792128,대치동
강남구,상업시설,파크하얏트서울호텔,사용중,급속,2021-08-17 14:24:27.546045,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 15:35:15.239644,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 16:35:17.110157,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 17:35:15.934775,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 19:23:35.501845,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 20:35:19.312561,대치동
강남구,상업시설,파크하얏트서울호텔,사용가능,급속,2021-08-17 22:32:45.673807,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 09:38:05.372553,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 10:35:10.910400,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 11:35:07.871344,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 12:35:07.602239,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 14:24:20.344305,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 15:35:07.687590,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 16:35:09.453450,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 17:35:08.699110,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 19:23:28.330560,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 20:35:11.482465,대치동
강남구,주차시설,학여울역 공영주차장,사용불가,급속,2021-08-17 22:32:38.545148,대치동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 09:38:39.779139,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 10:35:33.160163,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 11:35:29.832461,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 12:35:29.621908,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 14:24:42.159049,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 15:35:30.054260,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 16:35:32.010810,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 17:35:31.054361,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 19:23:50.445728,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 20:35:34.127208,성내동
강동구,공공시설,강동구청,사용가능,급속,2021-08-17 22:33:00.129397,성내동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 09:38:39.779139,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 10:35:33.160163,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 11:35:29.832461,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 12:35:29.621908,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 14:24:42.159049,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 15:35:30.054260,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 16:35:32.010810,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 17:35:31.054361,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 19:23:50.445728,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 20:35:34.127208,길동
강동구,공공시설,길동복합청사,사용가능,급속,2021-08-17 22:33:00.129397,길동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 09:38:41.966731,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 10:35:35.414540,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 11:35:32.011669,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 12:35:31.837514,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 14:24:44.351916,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 15:35:32.230805,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 16:35:34.251005,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 17:35:33.304838,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 19:23:52.688900,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 20:35:36.327126,암사동
강동구,주차시설,암사1동 공영주차장,사용가능,급속,2021-08-17 22:33:02.360763,암사동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 09:38:48.520057,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 10:35:42.048465,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 11:35:38.432743,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 12:35:38.475899,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 14:24:50.848721,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 15:35:38.769756,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 16:35:40.715451,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 17:35:39.967015,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 19:23:59.364237,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 20:35:42.857152,명일동
강동구,상업시설,이마트 명일점,사용불가,급속,2021-08-17 22:33:08.802434,명일동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-17 09:38:41.966731,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-17 10:35:35.414540,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-17 11:35:32.011669,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-17 12:35:31.837514,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-17 14:24:44.351916,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-17 15:35:32.230805,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-17 16:35:34.251005,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-17 17:35:33.304838,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-17 19:23:52.688900,천호동
강동구,주차시설,천호3동 제1공영주차장,사용가능,급속,2021-08-17 20:35:36.327126,천호동
강동구,주차시설,천호3동 제1공영주차장,사용중,급속,2021-08-17 22:33:02.360763,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-17 09:38:41.966731,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 10:35:35.414540,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 11:35:32.011669,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 12:35:31.837514,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 14:24:44.351916,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 15:35:32.230805,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 16:35:34.251005,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 17:35:33.304838,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 19:23:52.688900,천호동
강동구,주차시설,천호유수지 공영주차장,사용중,급속,2021-08-17 20:35:36.327126,천호동
강동구,주차시설,천호유수지 공영주차장,사용가능,급속,2021-08-17 22:33:02.360763,천호동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 09:39:04.779838,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 10:35:58.896594,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 11:35:54.768919,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 12:35:55.289239,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 14:25:07.319512,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 15:35:55.641937,수유동
강북구,주차시설,가오리 공영주차장,사용중,급속,2021-08-17 16:35:57.206846,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 17:35:56.989556,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 19:24:16.287297,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 20:35:59.473717,수유동
강북구,주차시설,가오리 공영주차장,사용가능,급속,2021-08-17 22:33:25.118695,수유동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-17 09:39:04.779838,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-17 10:35:58.896594,미아동
강북구,주차시설,냉천길 공영주차장,사용가능,급속,2021-08-17 11:35:54.768919,미아동
